site_id,source,latitude,longitude
NJDEP_BFBM-01438500,Other,41.30692,-74.8
NJDEP_BFBM-01439830,Other,41.20001,-74.8155
NJDEP_BFBM-01439960,Other,41.157161,-74.877368
NJDEP_BFBM-01440000,Other,41.10637,-74.9523
NJDEP_BFBM-01442760,Other,40.97100999999999,-75.1268
NJDEP_BFBM-01443000,Other,40.9243,-75.09560000000002
NJDEP_BFBM-01443276,Other,41.066667,-74.687778
NJDEP_BFBM-01443441,Other,41.10375,-74.758166
NJDEP_BFBM-01443476,Other,41.041188,-74.868468
NJDEP_BFBM-01443500,Other,40.981139999999996,-74.9535
NJDEP_BFBM-01443890,Other,40.995278,-75.032195
NJDEP_BFBM-01444970,Other,41.01444399999998,-74.76694399999998
NJDEP_BFBM-01445100,Other,40.921394,-74.840514
NJDEP_BFBM-01445400,Other,40.866222,-74.90537399999998
NJDEP_BFBM-01446000,Other,40.843582999999995,-75.046222
NJDEP_BFBM-01446400,Other,40.82934000000001,-75.07869999999998
NJDEP_BFBM-01447000,Other,40.6914,-75.2032
NJDEP_BFBM-01455700,Other,40.92000000000001,-74.731111
NJDEP_BFBM-01456160,Other,40.8292,-74.831003
NJDEP_BFBM-01456200,Other,40.813433,-74.84183299999998
NJDEP_BFBM-01456210,Other,40.804722,-74.86027800000001
NJDEP_BFBM-01456370,Other,40.78333299999999,-74.900833
NJDEP_BFBM-01456590,Other,40.722877000000004,-74.959892
NJDEP_BFBM-01457120,Other,40.655448,-75.088809
NJDEP_BFBM-01457400,Other,40.59228000000001,-75.1866
NJDEP_BFBM-01457500,Other,40.59429000000001,-75.1905
NJDEP_BFBM-01460350,Other,40.365278000000004,-74.945833
NJDEP_BFBM-01461000,Other,40.408,-75.0374
NJDEP_BFBM-01462200,Other,40.323889,-74.916944
NJDEP_BFBM-01463500,Other,40.22032,-74.77769999999998
NJDEP_BFBM-01463520,Other,40.211943999999995,-74.476944
NJDEP_BFBM-01463568,Other,40.21844000000001,-74.55988
NJDEP_BFBM-01463587,Other,40.21677999999999,-74.56015
NJDEP_BFBM-01463620,Other,40.26953999999999,-74.67142
NJDEP_BFBM-01464020,Other,40.217209999999994,-74.76637
NJDEP_BFBM-01464500,Other,40.1369,-74.6003
NJDEP_BFBM-01464503,Other,40.16,-74.65528
NJDEP_BFBM-01464504,Other,40.16721999999999,-74.6773
NJDEP_BFBM-0146452360,Other,40.166709999999995,-74.704476
NJDEP_BFBM-01465838,Other,39.92969699999998,-74.743649
NJDEP_BFBM-01465850,Other,39.9402,-74.76310000000001
NJDEP_BFBM-01465915,Other,39.97910000000001,-74.8238
NJDEP_BFBM-01465950,Other,39.979670000000006,-74.5253
NJDEP_BFBM-01465970,Other,39.96806,-74.57971999999998
NJDEP_BFBM-01465980,Other,39.960155,-74.629087
NJDEP_BFBM-01466040,Other,39.917778000000006,-74.445354
NJDEP_BFBM-01466060,Other,39.919317,-74.443464
NJDEP_BFBM-01466500,Other,39.88505999999999,-74.5054
NJDEP_BFBM-01466900,Other,39.95633999999999,-74.6277
NJDEP_BFBM-01467000,Other,39.970096000000005,-74.68423000000001
NJDEP_BFBM-01467003,Other,39.982177,-74.736133
NJDEP_BFBM-01467005,Other,39.99206,-74.7823
NJDEP_BFBM-01467075,Other,39.906071,-74.952526
NJDEP_BFBM-01467082,Other,39.98540500000001,-75.01500800000001
NJDEP_BFBM-01467140,Other,39.870753,-75.016178
NJDEP_BFBM-01467150,Other,39.903200000000005,-75.0218
NJDEP_BFBM-01467181,Other,39.90860200000001,-75.02548000000002
NJDEP_BFBM-01475042,Other,39.790864,-75.16017
NJDEP_BFBM-01477100,Other,39.70861099999999,-75.201111
NJDEP_BFBM-0147710950,Other,39.736371999999996,-75.224069
NJDEP_BFBM-01477120,Other,39.74041000000001,-75.2589
NJDEP_BFBM-01477125,Other,39.744194,-75.280183
NJDEP_BFBM-01482455,Other,39.60261400000001,-75.237686
NJDEP_BFBM-01482500,Other,39.64359999999999,-75.3304
NJDEP_BFBM-01482520,Other,39.65275900000001,-75.36805500000001
NJDEP_BFBM-01482575,Other,39.670615999999995,-75.470208
NJDEP_BFBM-01482880,Other,39.591173,-75.296042
NJDEP_BFBM-AN0006,Other,41.200027000000006,-74.81550000000001
NJDEP_BFBM-AN0007,Other,41.15722199999999,-74.87725
NJDEP_BFBM-AN0008,Other,41.101555000000005,-74.962194
NJDEP_BFBM-AN0012,Other,40.970583,-75.126361
NJDEP_BFBM-AN0014,Other,41.06688299999999,-74.687766
NJDEP_BFBM-AN0015,Other,41.08552199999999,-74.699433
NJDEP_BFBM-AN0024A,Other,41.041188,-74.868468
NJDEP_BFBM-AN0025,Other,40.981138,-74.953472
NJDEP_BFBM-AN0027,Other,40.98188799999999,-74.959833
NJDEP_BFBM-AN0031,Other,40.956611,-75.059666000000007
NJDEP_BFBM-AN0032,Other,40.920888,-75.08819400000002
NJDEP_BFBM-AN0032A,Other,40.96676299999999,-75.02045200000002
NJDEP_BFBM-AN0035,Other,41.014388000000004,-74.766638
NJDEP_BFBM-AN0037A,Other,40.94260400000002,-74.830471
NJDEP_BFBM-AN0039,Other,40.92138800000001,-74.840527
NJDEP_BFBM-AN0041,Other,40.866222,-74.905361
NJDEP_BFBM-AN0043,Other,40.830499999999994,-74.977777
NJDEP_BFBM-AN0044A,Other,40.83358599999999,-74.998432
NJDEP_BFBM-AN0045A,Other,40.922397,-74.960736
NJDEP_BFBM-AN0046,Other,40.892777,-74.977944
NJDEP_BFBM-AN0047,Other,40.843571,-75.046215
NJDEP_BFBM-AN0048,Other,40.829388,-75.082166
NJDEP_BFBM-AN0061,Other,40.62497199999999,-75.18577700000002
NJDEP_BFBM-AN0063,Other,40.902333000000006,-74.713472
NJDEP_BFBM-AN0064,Other,40.92108300000001,-74.731666
NJDEP_BFBM-AN0067,Other,40.832832999999994,-74.822777
NJDEP_BFBM-AN0069,Other,40.813,-74.84166600000002
NJDEP_BFBM-AN0070,Other,40.804472,-74.860444
NJDEP_BFBM-AN0072,Other,40.723054000000005,-74.959944
NJDEP_BFBM-AN0073,Other,40.65544400000002,-75.088805
NJDEP_BFBM-AN0074,Other,40.592283,-75.186234
NJDEP_BFBM-AN0085,Other,40.469415999999995,-75.062138
NJDEP_BFBM-AN0089,Other,40.40786099999998,-75.014166
NJDEP_BFBM-AN0099,Other,40.363972000000004,-74.94525
NJDEP_BFBM-AN0101,Other,40.324,-74.917055
NJDEP_BFBM-AN0107,Other,40.243055000000005,-74.822111
NJDEP_BFBM-AN0108,Other,40.212,-74.47702699999999
NJDEP_BFBM-AN0109,Other,40.25827699999999,-74.617527
NJDEP_BFBM-AN0109A,Other,40.218333,-74.560284
NJDEP_BFBM-AN0109B,Other,40.216598,-74.560688
NJDEP_BFBM-AN0116,Other,40.235694,-74.738805
NJDEP_BFBM-AN0119,Other,40.046166,-74.539638
NJDEP_BFBM-AN0121,Other,40.08422199999999,-74.540861
NJDEP_BFBM-AN0125,Other,40.13691600000001,-74.600277
NJDEP_BFBM-AN0126C,Other,40.159908,-74.655185
NJDEP_BFBM-AN0143,Other,39.979674,-74.525255
NJDEP_BFBM-AN0145,Other,39.92908299999999,-74.531
NJDEP_BFBM-AN0145A,Other,39.917771000000016,-74.445346
NJDEP_BFBM-AN0145B,Other,39.919293999999994,-74.443463
NJDEP_BFBM-AN0145C,Other,39.92228299999999,-74.478325
NJDEP_BFBM-AN0146,Other,39.885055,-74.505444
NJDEP_BFBM-AN0148,Other,39.956333,-74.627666
NJDEP_BFBM-AN0149,Other,39.970095,-74.68422900000002
NJDEP_BFBM-AN0149C,Other,39.96015299999999,-74.629089
NJDEP_BFBM-AN0151,Other,39.992337,-74.779488
NJDEP_BFBM-AN0151A,Other,39.980634,-74.71108
NJDEP_BFBM-AN0152,Other,39.871027000000005,-74.693027
NJDEP_BFBM-AN0155,Other,39.916526999999995,-74.71430500000001
NJDEP_BFBM-AN0156,Other,39.923222,-74.717638
NJDEP_BFBM-AN0182,Other,39.905950000000004,-74.952452
NJDEP_BFBM-AN0183,Other,39.940277,-74.98277700000001
NJDEP_BFBM-AN0188,Other,39.90872199999999,-75.025194
NJDEP_BFBM-AN0189,Other,39.825832,-74.974693
NJDEP_BFBM-AN0190,Other,39.859415999999996,-75.015944
NJDEP_BFBM-AN0191,Other,39.90325,-75.021888
NJDEP_BFBM-AN0668,Other,39.725472,-75.101027
NJDEP_BFBM-AN0669,Other,39.754805,-75.117472
NJDEP_BFBM-AN0679,Other,39.685861,-75.18463800000002
NJDEP_BFBM-AN0680,Other,39.736360999999995,-75.22425000000001
NJDEP_BFBM-AN0683,Other,39.74040900000001,-75.258858
NJDEP_BFBM-AN0690,Other,39.621583,-75.26819399999998
NJDEP_BFBM-AN0691,Other,39.64361100000001,-75.330388
NJDEP_BFBM-AN0693,Other,39.652750000000005,-75.368055
NJDEP_BFBM-AN0699,Other,39.59116600000001,-75.296055
NJDEP_BFBM-AN0712,Other,39.472611,-75.25538800000001
NJDEP_BFBM-AN0726B,Other,39.659304,-75.067463
NJDEP_BFBM-AN0727,Other,39.634916,-75.072111
NJDEP_BFBM-AN0728,Other,39.596972,-75.075944
NJDEP_BFBM-AN0729,Other,39.673055,-75.129972
NJDEP_BFBM-AN0730,Other,39.63580499999999,-75.099277
NJDEP_BFBM-AN0732,Other,39.585416,-75.081638
NJDEP_BFBM-AN0733,Other,39.55038799999999,-75.071055
NJDEP_BFBM-AN0740,Other,39.49555499999999,-75.076361
NJDEP_BFBM-AN0751,Other,39.448083,-75.072111
NJDEP_BFBM-BA155,Other,40.890600000000006,-74.9767
NJDEP_BFBM-BA160,Other,40.91269999999999,-74.7665
NJDEP_BFBM-BA161,Other,40.9147,-74.72270000000002
NJDEP_BFBM-BA162,Other,40.9212,-74.7317
NJDEP_BFBM-BA163,Other,41.0854,-74.6994
NJDEP_BFBM-BA170,Other,40.624900000000004,-75.1854
NJDEP_BFBM-BA40A,Other,40.834956,-75.015736
NJDEP_BFBM-BA40B,Other,40.83396900000001,-74.99797500000001
NJDEP_BFBM-BA43,Other,40.83285999999999,-74.958159
NJDEP_BFBM-BA45,Other,41.019468999999994,-74.769273
NJDEP_BFBM-BA47,Other,41.01434899999999,-74.76676400000001
NJDEP_BFBM-BA50,Other,41.03285699999999,-74.874088
NJDEP_BFBM-BA55A,Other,41.127967999999996,-74.730386
NJDEP_BFBM-BA56,Other,41.105921,-74.754978
NJDEP_BFBM-BA57A,Other,41.08324900000001,-74.78232200000001
NJDEP_BFBM-BA70,Other,39.66100000000001,-75.4094
NJDEP_BFBM-BFBM000001,Other,40.469352,-75.062075
NJDEP_BFBM-BFBM000005,Other,39.870946999999994,-74.693093
NJDEP_BFBM-BFBM000014,Other,40.047250000000005,-74.530636
NJDEP_BFBM-BFBM000024,Other,40.04423499999999,-74.958393
NJDEP_BFBM-BFBM000026,Other,39.944089000000005,-74.607198
NJDEP_BFBM-BFBM000049,Other,39.94407499999999,-75.10433799999998
NJDEP_BFBM-BFBM000050,Other,40.310787999999995,-74.88485900000002
NJDEP_BFBM-BFBM000052,Other,40.216614,-74.543311
NJDEP_BFBM-BFBM000056,Other,39.994359,-75.032624
NJDEP_BFBM-BFBM000057,Other,40.18208299999999,-74.70445700000002
NJDEP_BFBM-BFBM000061,Other,39.69771200000001,-75.192974
NJDEP_BFBM-BFBM000119,Other,40.922397,-74.960736
NJDEP_BFBM-BFBM000120,Other,40.907944,-74.964369
NJDEP_BFBM-BFBM000145,Other,39.77016999999999,-75.13291500000001
NJDEP_BFBM-BFBM000147,Other,39.72534,-75.100847
NJDEP_BFBM-BFBM000176,Other,41.0761444,-74.6951828
NJDEP_BFBM-BFBM000177,Other,41.0833655,-74.78227700000001
NJDEP_BFBM-BFBM000212,Other,39.737835,-75.233475
NJDEP_BFBM-BFBM000255,Other,40.68307600000001,-75.034205
NJDEP_BFBM-BFBM000257,Other,41.225293,-74.76051800000002
NJDEP_BFBM-BFBM000260,Other,41.219793,-74.779363
NJDEP_BFBM-BFBM000286,Other,40.92133900000001,-74.963175
NJDEP_BFBM-FIBI001,Other,40.980101,-74.93290700000001
NJDEP_BFBM-FIBI003,Other,40.82953800000001,-74.977138
NJDEP_BFBM-FIBI005,Other,40.723094,-74.95993
NJDEP_BFBM-FIBI047,Other,40.843472,-75.046119
NJDEP_BFBM-FIBI055,Other,40.96676299999999,-75.02045200000002
NJDEP_BFBM-FIBI061,Other,40.689494,-75.025486
NJDEP_BFBM-FIBI063,Other,40.980781,-74.77648800000001
NJDEP_BFBM-FIBI064,Other,40.94260400000002,-74.830471
NJDEP_BFBM-FIBI066,Other,41.200015,-74.815509
NJDEP_BFBM-FIBI066a,Other,41.206596,-74.80616000000002
NJDEP_BFBM-FIBI082,Other,41.0412,-74.8685
NJDEP_BFBM-FIBI108,Other,40.97309799999999,-75.044578
NJDEP_BFBM-FIBI113,Other,40.979471,-74.980524
NJDEP_BFBM-FIBI212,Other,40.10237000000001,-74.54414
NJDEP_BFBM-FIBI214,Other,40.21665000000001,-74.5431
NJDEP_BFBM-FIBI216,Other,39.98074999999999,-74.71105
NJDEP_BFBM-FIBI217,Other,39.94701,-74.79057
NJDEP_BFBM-FIBI224,Other,39.97854999999999,-74.70908
NJDEP_BFBM-FIBI229,Other,39.94512100000001,-75.00909200000001
NJDEP_BFBM-FIBI236,Other,39.908715,-75.02495
NJDEP_BFBM-FIBI264,Other,39.622258,-75.269928
NJDEP_BFBM-FIBI266,Other,39.85924700000001,-75.015857
NJDEP_BFBM-FIBI268,Other,39.770246,-75.132973
NJDEP_BFBM-FIBI271,Other,39.65285099999999,-75.36673
NJDEP_BFBM-FIBI548,Other,41.02785,-75.003294
NJDEP_BFBM-NJS11-104,Other,40.94375,-74.829598
NJDEP_BFBM-NJS11-107,Other,40.92053299999999,-74.733025
NJDEP_BFBM-NJS11-108,Other,40.664595,-75.075673
NJDEP_BFBM-NJS11-116,Other,40.73741499999999,-74.943466
NJDEP_BFBM-NJS11-133,Other,40.887813,-74.978209
NJDEP_BFBM-NJS11-142,Other,39.64298999999999,-75.30088
NJDEP_BFBM-NJS11-149,Other,39.977230000000006,-74.71014000000001
NJDEP_BFBM-NJS11-154,Other,41.10884,-74.94683
NJDEP_BFBM-NJS11-158,Other,40.867019,-74.806397
NJDEP_BFBM-NJS11-165,Other,40.986659999999986,-74.77075000000002
NJDEP_BFBM-NJS11-168,Other,41.0676,-74.6894
NJDEP_BFBM-NJS11-170,Other,40.70436999999999,-74.98738000000002
NJDEP_BFBM-NJS11-263,Other,39.97523,-74.69228
NJDEP_BFBM-NJW04459-110-O,Other,39.976063999999994,-74.469468
NJDEP_BFBM-NJW04459-115-O,Other,40.06678300000001,-74.532178
NJDEP_BFBM-NJW04459-120-O,Other,39.446443,-75.234961
NJDEP_BFBM-NJW04459-154-O,Other,40.977325,-74.943468
NJDEP_BFBM-NJW04459-270-O,Other,39.892656,-74.710022
NJDEPNJWAP-AN01090C,Other,39.854575,-75.017983
NJDEPNJWAP-AN0182D,Other,39.908940999999984,-74.953938
NJDEPNJWAP-AN0182E,Other,39.907382000000005,-74.95266200000002
NJDEPNJWAP-AN0182F,Other,39.906372000000005,-74.952453
NJDEPNJWAP-AN0190B,Other,39.857523,-75.015608
NJDEPNJWAP-WA080108,Other,40.211969,-74.47699
NJDEPNJWAP-WA080109,Other,40.25974000000001,-74.61923
NJDEPNJWAP-WA080109A,Other,40.218329999999995,-74.56028
NJDEPNJWAP-WA080109AA,Other,40.21674,-74.543313
NJDEPNJWAP-WA080109B,Other,40.216609999999996,-74.56069
NJDEPNJWAP-WA080109C,Other,40.24299,-74.59586
NJDEPNJWAP-WA080109D,Other,40.25807999999999,-74.61765
NJDEPNJWAP-WA080116A,Other,40.231246,-74.741934
NJDEPNJWAP-WA080118,Other,40.21725,-74.76739999999998
NJDEPNJWAP-WA080131,Other,40.16722000000001,-74.70373000000001
NJDEPNJWAP-WA080182A,Other,39.90642700000001,-74.952517
NJDEPNJWAP-WA080182B,Other,39.908076,-74.95349100000001
NJDEPNJWAP-WA080690,Other,39.621699,-75.268256
NJDEPNJWAP-WA080693,Other,39.652845,-75.368118
NJDEPNJWAP-WA080712,Other,39.47249500000001,-75.255571
NJDEPNJWAP-WA080730,Other,39.635893,-75.099289
NJDEPNJWAP-WA080732,Other,39.585419999999985,-75.08149
NJDEPNJWAP-WA080732A,Other,39.58570000000001,-75.08186
NJDEPNJWAP-WA080751,Other,39.448305999999995,-75.072205
NJDEPNJWAP-WA080751A,Other,39.52151899999999,-75.073505
NJDEPNJWAP-WA080751A2,Other,39.52159,-75.07350800000002
NJDEPNJWAP-WA080751B,Other,39.521325,-75.073586
NJDEPNJWAP-WA080751C,Other,39.52228699999999,-75.072971
NJDEPNJWAP-WA08AN0182c,Other,39.90955399999999,-74.954463
NJDEPNJWAP-WA08PK12A,Other,41.0596,-74.679648
NJDEPNJWAP-WA08PK14A,Other,41.11792200000001,-74.747124
NJDEPNJWAP-WA08PK14B,Other,41.116882,-74.74803199999998
NJDEPNJWAP-WA08PK14C,Other,41.114352,-74.750255
NJDEPNJWAP-WA08PK14D,Other,41.112373000000005,-74.753332
NJDEPNJWAP-WA08PK14E,Other,41.11084300000001,-74.754538
NJDEPNJWAP-WA08PK16A,Other,41.122671999999994,-74.722949
NJDEPNJWAP-WA08PK16B,Other,41.12333199999999,-74.723748
NJDEPNJWAP-WA08PK2A,Other,41.07600800000001,-74.695168
NJDEPNJWAP-WA08Pk2B,Other,41.075363,-74.69533
NJDEPNJWAP-WA08PK5A,Other,41.106733,-74.699192
NJDEPNJWAP-WA08PK5B,Other,41.106818000000004,-74.699043
NJDEPNJWAP-WA08PK78A,Other,41.127935,-74.730465
NJDEPNJWAP-WA08PK78B,Other,41.128625,-74.7291
NJDEPNJWAP-WA090124,Other,40.08558,-74.54081
NJDEPNJWAP-WAN0180-B,Other,39.938087,-74.975152
NJDEPNJWAP-WAN0190,Other,39.85430100000001,-75.017914
NJDEPVMG-GDD2/SDD2,Other,40.84502,-74.82297000000001
NJDEPVMG-GDD3/SDD3,Other,40.83091999999999,-74.82861
NJDEPVMG-GDD4/SDD4,Other,40.82368199999999,-74.83253200000001
NJDEPVMG-GDD5/SDD5,Other,40.80348,-74.86294
NJDEPVMG-GDU1/SDU1,Other,40.87347,-74.80622
NJDEPVMG-GDU2,Other,40.848189999999995,-74.82167
NJDEPVMG-SDD1,Other,40.852991,-74.811802
NJPC-GGRIMPNT,Other,39.956284000000004,-74.627648
NJPC-GGRMEADO,Other,39.95854,-74.633099
NJPC-GMCBUTTE,Other,39.884996,-74.505378
NJPC-GMIMOUNT,Other,39.916655,-74.508638
NJPC-GMORTE70,Other,39.929157,-74.531146
NJPC-GNOSANDR,Other,39.922337,-74.478364
NJPC-NNOMILIT,Other,39.979651000000004,-74.525294
NJPC-NNOMIRRS,Other,39.968076,-74.57994100000002
NJPC-NNONEWLI,Other,39.960170000000005,-74.62909499999999
NJPC-NNORT616,Other,39.970059,-74.684084
NJPC-SFRCAMPS,Other,39.863939,-74.688293
NJPC-SFRHAMPS,Other,39.892703,-74.70992400000002
NJPC-SFRIRICK,Other,39.860019,-74.65991200000002
NJPC-SFRPOWEL,Other,39.871034999999985,-74.693072000000015
NJPC-SFRRETRE,Other,39.916566,-74.713846
NJPC-SSORIDGE,Other,39.92324300000001,-74.717549
NYDEC-Beaverkill Site 1,Other,41.99020000000001,-75.1312
NYDEC-Beaverkill Site 2,Other,41.980700000000006,-75.0987
NYDEC-Beaverkill Site 3,Other,41.972,-75.01660000000001
NYDEC-Beaverkill Site 4,Other,41.9465,-74.97950000000002
NYDEC-Delaware River D1,Other,41.86653,-75.1929
NYDEC-Delaware River D2,Other,41.90059000000001,-75.26922
NYDEC-Delaware River Site 1,Other,41.84870000000001,-75.13483
NYDEC-Delaware River Site 2,Other,41.823602,-75.113146
NYDEC-East Branch Delaware River S1,Other,42.072190000000006,-75.00649
NYDEC-East Branch Delaware River S2,Other,42.03912,-75.07024
NYDEC-East Branch Delaware River S3,Other,42.01058,-75.06912
NYDEC-East Branch Delaware River S4,Other,42.02445,-75.09671
NYDEC-East Branch Delaware River S5,Other,42.024879999999996,-75.12
NYDEC-East Branch Delaware River S6,Other,41.99595,-75.13024
NYDEC-East Branch Delaware River S7,Other,41.94918,-75.28104
NYDEC-Neversink Site 1,Other,41.788199999999996,-74.6155
NYDEC-Neversink Site 2,Other,41.76019999999999,-74.5997
NYDEC-Neversink Site 3,Other,41.734700000000004,-74.603
NYDEC-Neversink Site 4,Other,41.6777,-74.59810000000002
NYDEC-NY_DEC_Abe Wood Brook,Other,41.93256649999999,-74.91989
NYDEC-NY_DEC_Alder Creek,Other,42.0250459,-74.70903
NYDEC-NY_DEC_Bascum Brook,Other,41.928521599999996,-74.84726300000001
NYDEC-NY_DEC_Beaver Kill,Other,42.0233264,-74.70888
NYDEC-NY_DEC_Beaver Kill 10,Other,41.980564099999995,-75.098447
NYDEC-NY_DEC_Beaver Kill 11,Other,41.946589900000006,-74.97963
NYDEC-NY_DEC_Beaver Kill 12,Other,41.9374092,-74.925301
NYDEC-NY_DEC_Beaver Kill 13,Other,41.9896145,-75.13004100000002
NYDEC-NY_DEC_Beaver Kill 14,Other,41.955591899999995,-74.912663
NYDEC-NY_DEC_Beaver Kill 3,Other,41.98086010000001,-74.851472
NYDEC-NY_DEC_Beaver Kill 4,Other,41.9646999,-74.909641
NYDEC-NY_DEC_Beaver Kill 5,Other,41.9512808,-74.930627
NYDEC-NY_DEC_Beaver Kill 6,Other,41.97223259999999,-75.016614
NYDEC-NY_DEC_Beaver Kill 7,Other,41.9452411,-74.917566
NYDEC-NY_DEC_Beaver Kill 8,Other,42.00559940000001,-74.785453
NYDEC-NY_DEC_Beaver Kill 9,Other,41.964958300000006,-74.906096
NYDEC-NY_DEC_Benton Hollow 1,Other,41.8611485,-74.786152
NYDEC-NY_DEC_Berry Brook 2,Other,41.982961700000004,-74.851696
NYDEC-NY_DEC_Buck Eddy; Bennett Bk,Other,41.927089900000006,-74.88771
NYDEC-NY_DEC_Callicoon Creek_1,Other,41.764568,-75.054862
NYDEC-NY_DEC_Callicoon Creek_2,Other,41.761791,-75.036929
NYDEC-NY_DEC_Cattail Brook,Other,41.9014063,-74.830488
NYDEC-NY_DEC_Darbee Brook,Other,41.93520910000001,-74.919916
NYDEC-NY_DEC_Elm Hollow 1,Other,41.92271229999999,-74.836072
NYDEC-NY_DEC_Elm Hollow 2,Other,41.9226211,-74.836369
NYDEC-NY_DEC_Hazel Brook,Other,41.925033199999994,-74.874987
NYDEC-NY_DEC_Horse Brook,Other,41.95614239999998,-74.933695
NYDEC-NY_DEC_Horton Brook 2,Other,41.9742367,-75.016368
NYDEC-NY_DEC_Horton Brook 3,Other,41.973809599999996,-75.016522
NYDEC-NY_DEC_Little Beaver Kill 1,Other,41.8890762,-74.817086
NYDEC-NY_DEC_Little Beaver Kill 2,Other,41.86151050000001,-74.78478700000001
NYDEC-NY_DEC_Little Beaver Kill 3,Other,41.856420199999995,-74.743828
NYDEC-NY_DEC_Little Beaver Kill 4,Other,41.87268780000001,-74.797093
NYDEC-NY_DEC_Little Beaver Kill 5,Other,41.9014626,-74.829469
NYDEC-NY_DEC_Little Beaver Kill 6,Other,41.89592119999999,-74.821879
NYDEC-NY_DEC_Little Beaver Kill 7,Other,41.8981476,-74.823346
NYDEC-NY_DEC_Little Beaver Kill 8,Other,41.85857310000001,-74.756152
NYDEC-NY_DEC_Little Beaver Kill 9,Other,41.8587772,-74.766712
NYDEC-NY_DEC_Mary Smith Brook,Other,42.0059375,-74.787831
NYDEC-NY_DEC_Mongaup River_1,Other,41.478561,-74.754597
NYDEC-NY_DEC_Mongaup River_2,Other,41.461231,-74.758242
NYDEC-NY_DEC_Mongaup River_3,Other,41.427665,-74.75629999999998
NYDEC-NY_DEC_North Branch Callicoon Creek_1,Other,41.76010600000001,-75.032481
NYDEC-NY_DEC_Shin Creek 2,Other,42.0052016,-74.785796
NYDEC-NY_DEC_Spooner Brook 1,Other,41.9704295,-75.021624
NYDEC-NY_DEC_Sprague Brook 2,Other,41.90048329999999,-74.787488
NYDEC-NY_DEC_Spring Brook 2,Other,41.965315499999996,-74.905968
NYDEC-NY_DEC_Trout Brook 3,Other,41.980081000000006,-75.098275
NYDEC-NY_DEC_Twadell Brook 1,Other,41.986662100000004,-75.119573
NYDEC-NY_DEC_Willowemoc Creek 1,Other,41.9211,-74.83658399999999
NYDEC-NY_DEC_Willowemoc Creek 3,Other,41.93408019999999,-74.920184
NYDEC-NY_DEC_Willowemoc Creek 6,Other,41.898813999999994,-74.786644
NYDEC-Roods Creek,Other,42.0047,-75.35920000000002
NYDEC-Shehawken Creek (Lower),Other,41.9412,-75.2883
NYDEC-West Branch Delaware River S1,Other,41.94195,-75.28558
NYDEC-West Branch Delaware River S2,Other,41.952009999999994,-75.29111
NYDEC-West Branch Delaware River S3,Other,41.969339999999995,-75.33239
NYDEC-West Branch Delaware River S4,Other,42.00001,-75.36089
NYDEC-West Branch Delaware River S5,Other,42.00288,-75.38352
NYDEC-West Branch Delaware River S6,Other,42.044459999999994,-75.42024
NYDEC-West Branch Delaware River S7,Other,42.0792,-75.39948999999999
NYDEC-West Branch Delaware River Site 1,Other,42.32839,-74.80419
NYDEC-West Branch Delaware River Site 2,Other,42.2967,-74.8825
NYDEC-West Branch Delaware River Site 3,Other,42.207799999999985,-74.9766
NYDEC-West Branch Delaware River Site 4,Other,42.1551,-75.1114
RCE WRP-S1,Other,39.6048151,-75.2449907
RCE WRP-S10,Other,39.64172020000001,-75.3305715
RCE WRP-S2,Other,39.6127493,-75.26017579999998
RCE WRP-S3,Other,39.619760600000006,-75.2682085
RCE WRP-S8,Other,39.6355521,-75.2936138
RCE WRP-S9,Other,39.6425988,-75.3157087
RU_MUSC-MUSC1,Other,40.67213199999999,-75.060445
RU_MUSC-MUSC2,Other,40.704283,-74.987817
RU_MUSC-MUSC3,Other,40.71119999999999,-74.968367
SAN-GLCH01,Other,40.394090000000006,-75.51566
SAN-GLCH02,Other,40.39261,-75.51206
TNCNJ_WQX-TNC_1,Other,41.076468500000004,-74.69521830000001
TNCNJ_WQX-TNC_12,Other,41.04743,-74.857392
TNCNJ_WQX-TNC_13,Other,41.0108266,-74.89772600000002
TNCNJ_WQX-TNC_16,Other,40.9663198,-75.0193977
TNCNJ_WQX-TNC_18,Other,40.98010550000001,-74.93288850000002
TNCNJ_WQX-TNC_19,Other,40.977517500000005,-74.9439615
TNCNJ_WQX-TNC_2,Other,41.0855219,-74.699489
TNCNJ_WQX-TNC_23,Other,40.94791310000001,-75.0615944
TNCNJ_WQX-TNC_25,Other,40.92103040000001,-75.088262
TNCNJ_WQX-TNC_4,Other,41.10684599999999,-74.6989424
TNCNJ_WQX-TNC_5,Other,41.126013699999994,-74.7268982
TNCNJ_WQX-TNC_8,Other,41.117955,-74.7469806
TNCNJ_WQX-TNC_85,Other,40.9232789,-75.0876944
TNCNJ_WQX-TNC_9,Other,41.05262080000001,-74.828955
TU_NY-2016_Site-2,Other,42.22735,-74.5948472
TU_NY-2016_Site-3,Other,42.2060556,-74.6023056
TU_NY-2016_Site-4,Other,42.201852800000005,-74.60115829999998
TU_NY-2016_Site-5,Other,42.19010829999999,-74.6007389
TU_NY-2016_Site-6,Other,42.1837389,-74.6009611
TU_NY-2017:Site-1,Other,42.29370600000001,-74.559239
TU_NY-2017:Site-10,Other,42.183738999999996,-74.600961
TU_NY-2017:Site-11,Other,42.182475,-74.60234400000002
TU_NY-2017:Site-12,Other,42.169444,-74.61131900000001
TU_NY-2017:Site-2,Other,42.284607999999984,-74.5667
TU_NY-2017:Site-3,Other,42.24615560000001,-74.5991944
